,label,teks,teks_clean,teks_clean_slang,teks_clean_slang_stem
52,0,Zaman SBY hrg minyak mentah tak prnh nympe level terendah / barelnah zmn Jokowi harga minyak mentah anjlok nembus 30 per barel knp BBM Pada naik???? Rumus dari mana bawa2 perang Rusia Ukraina??? Ga sekalian aja kalian bilang Karena ketegangan China dan Amerika juga???,zaman sby hrg minyak mentah tak prnh nympe level terendah  barelnah zmn jokowi harga minyak mentah anjlok nembus  per barel knp bbm pada naik     rumus dari mana  perang rusia ukraina    ga sekalian aja kalian bilang karena ketegangan china dan amerika juga   ,zaman sby harga minyak mentah tidak pernah nympe level terendah barelnah zmn jokowi harga minyak mentah anjlok nembus per barel bbm naik rumus mana perang rusia ukraina tidak sekalian kalian bilang ketegangan china amerika,zaman sby harga minyak mentah tidak pernah nympe level rendah barelnah zmn jokowi harga minyak mentah anjlok nembus per barel bbm naik rumus mana perang rusia ukraina tidak sekali kalian bilang tegang china amerika
53,0,Hahahhaha Diajarin yang bener malah ga mau ngerti Kan ga bilang kalo ada alasan yang jelas dan make sense boleh aja naik Maksud lu karena harga minyak dunia turun Indonesia harus turunin juga? Drun drun jgn bloon bloon laaa Lu bandingin dong harga di negara tetangga,hahahhaha diajarin yang bener malah ga mau ngerti kan ga bilang kalo ada alasan yang jelas dan make sense boleh aja naik maksud lu karena harga minyak dunia turun indonesia harus turunin juga  drun drun jgn bloon bloon laaa lu bandingin dong harga di negara tetangga,hahahhaha diajari benar malah tidak mau mengerti kan tidak bilang alasan jelas memakai sense naik maksud lu harga minyak dunia turun indonesia harus turunin drun drun jangan bloon bloon laaa lu bandingin dong harga negara tetangga,hahahhaha ajar benar malah tidak mau erti kan tidak bilang alas jelas pakai sense naik maksud lu harga minyak dunia turun indonesia harus turunin drun drun jangan bloon bloon laaa lu bandingin dong harga negara tetangga
54,0,Hahahhaha Diajarin yang bener malah ga mau ngerti Kan g blg kalo ada alasan yang jelas dan make sense boleh aja naik Maksud lu karena harga minyak dunia turun Indonesia harus turunin juga? Drun drun jgn bloon bloon laaa Lu bandingin dong harga di negara tetangga,hahahhaha diajarin yang bener malah ga mau ngerti kan g blg kalo ada alasan yang jelas dan make sense boleh aja naik maksud lu karena harga minyak dunia turun indonesia harus turunin juga  drun drun jgn bloon bloon laaa lu bandingin dong harga di negara tetangga,hahahhaha diajari benar malah tidak mau mengerti kan tidak bilang alasan jelas memakai sense naik maksud lu harga minyak dunia turun indonesia harus turunin drun drun jangan bloon bloon laaa lu bandingin dong harga negara tetangga,hahahhaha ajar benar malah tidak mau erti kan tidak bilang alas jelas pakai sense naik maksud lu harga minyak dunia turun indonesia harus turunin drun drun jangan bloon bloon laaa lu bandingin dong harga negara tetangga
55,1,Pigi bawah mau beli yis lupa pakai mask Naik balik Turun bawah masuk kedai dibeli cola dgn minyak peket yis nya baru teringat hari ni,pigi bawah mau beli yis lupa pakai mask naik balik turun bawah masuk kedai dibeli cola dgn minyak peket yis nya baru teringat hari ni,pigi bawah mau beli yis lupa pakai mask naik balik turun bawah masuk kedai dibeli cola minyak peket yis baru teringat hari,pigi bawah mau beli yis lupa pakai mask naik balik turun bawah masuk kedai beli cola minyak peket yis baru ingat hari
56,0,Tapi yang paling ngeri dampak bbm naik biasanya semua barang pada ngikut naik kenapa bisa begitu dah?  Emang lu pada nyiram cabe pada pake solar? Disaat minyak udeh turun  jangan sampe dah kebutuhan lain pada kena imbas kenaikannya dah,tapi yang paling ngeri dampak bbm naik biasanya semua barang pada ngikut naik kenapa bisa begitu dah   emang lu pada nyiram cabe pada pake solar  disaat minyak udeh turun  jangan sampe dah kebutuhan lain pada kena imbas kenaikannya dah,ngeri dampak bbm naik biasanya semua barang ngikut naik deh memang lu nyiram cabe pakai solar disaat minyak sudah turun jangan deh kebutuhan kena imbas kenaikannya deh,ngeri dampak bbm naik biasa semua barang ngikut naik deh memang lu nyiram cabe pakai solar saat minyak sudah turun jangan deh butuh kena imbas naik deh
57,1,Kalo di amerika sih gaada subsidi jadi buka bukaan aja harga minyak dunia sangat rendah nih dijual murah tapi kalo lagi naik ya mahal banget Disini pas minyak dunia rendah harganya tetep tinggi Kan ga pernah tuh pas jaman covid pertamax jadi 6000 ga pernah Giliran naik ya naik,kalo di amerika sih gaada subsidi jadi buka bukaan aja harga minyak dunia sangat rendah nih dijual murah tapi kalo lagi naik ya mahal banget disini pas minyak dunia rendah harganya tetep tinggi kan ga pernah tuh pas jaman covid pertamax jadi  ga pernah giliran naik ya naik,amerika sih enggak subsidi buka bukaan harga minyak dunia sangat rendah nih dijual murah naik mahal banget pas minyak dunia rendah harganya tetap tinggi kan tidak pernah tuh pas jaman covid pertamax tidak pernah giliran naik naik,amerika sih enggak subsidi buka buka harga minyak dunia sangat rendah nih jual murah naik mahal banget pas minyak dunia rendah harga tetap tinggi kan tidak pernah tuh pas jaman covid pertamax tidak pernah gilir naik naik
58,1,Nilai tukar Rp 14350 per dolar AS (USD) serta Indonesian Crude Price (ICP) sebesar USD 63 per barel Seiring berjalannya waktu hingga pertengahan tahun harga minyak mulai naik,nilai tukar rp  per dolar as usd serta indonesian crude price icp sebesar usd  per barel seiring berjalannya waktu hingga pertengahan tahun harga minyak mulai naik,nilai tukar rp per dolar as usd indonesian crude price icp sebesar usd per barel seiring berjalannya waktu hingga pertengahan tahun harga minyak mulai naik,nilai tukar rp per dolar as usd indonesian crude price icp besar usd per barel iring jalan waktu hingga tengah tahun harga minyak mulai naik
59,1,Di web ini Harga minyak dunia itu berubah per menit saat dibuka perdagangan sampe sore ditutup Bisa diliat grafik 1 hari aja naik turunnya parah Makanya diliat nanti pas ditutup berapa tuh Trus dalam 3 tahun terakhir minyak dunia juga di bawah terus,di web ini harga minyak dunia itu berubah per menit saat dibuka perdagangan sampe sore ditutup bisa diliat grafik  hari aja naik turunnya parah makanya diliat nanti pas ditutup berapa tuh trus dalam  tahun terakhir minyak dunia juga di bawah terus,web harga minyak dunia berubah per menit dibuka perdagangan sore ditutup dilihat grafik hari naik turunnya parah makanya dilihat pas ditutup berapa tuh terus tahun terakhir minyak dunia bawah terus,web harga minyak dunia ubah per menit buka dagang sore tutup lihat grafik hari naik turun parah makanya lihat pas tutup berapa tuh terus tahun akhir minyak dunia bawah terus
60,1,Harga jual minyak / BBM mengikuti harga pasar internasional mas Kl harga minyak dunia naik ya hrs menyesuaikan lah Dah b pemerintah Indonesia masih mau subsidi Cb kl gak  MIKIR mas,harga jual minyak  bbm mengikuti harga pasar internasional mas kl harga minyak dunia naik ya hrs menyesuaikan lah dah b pemerintah indonesia masih mau subsidi cb kl gak  mikir mas,harga jual minyak bbm mengikuti harga pasar internasional mas harga minyak dunia naik harus menyesuaikan deh b pemerintah indonesia mau subsidi coba tidak mikir mas,harga jual minyak bbm ikut harga pasar internasional mas harga minyak dunia naik harus sesuai deh b perintah indonesia mau subsidi coba tidak mikir mas
61,1,Untung ah naik tak yah bayar duit minyak hahahaha,untung ah naik tak yah bayar duit minyak hahahaha,untung ah naik tidak bayar duit minyak hahahaha,untung ah naik tidak bayar duit minyak hahahaha
62,1,Harga minyak mentah naik salah turun salah,harga minyak mentah naik salah turun salah,harga minyak mentah naik salah turun salah,harga minyak mentah naik salah turun salah
63,0,Kesian Benda tak naik minyak turun tol turun Tuh baru 22 bulan,kesian benda tak naik minyak turun tol turun tuh baru  bulan,kesian benda tidak naik minyak turun tol turun tuh baru bulan,kesi benda tidak naik minyak turun tol turun tuh baru bulan
64,1,Begitupun dgn harga jual mie goreng Indonesia adalah salah satu eksportir minyak Kelapa sawit terbesar Apabila harga di luar negeri lebih tinggi produsen akan ekspor barangnya ke luar Di Indonesia terjadi kelangkaan sehingga harga di pasar domestik menjadi naik,begitupun dgn harga jual mie goreng indonesia adalah salah satu eksportir minyak kelapa sawit terbesar apabila harga di luar negeri lebih tinggi produsen akan ekspor barangnya ke luar di indonesia terjadi kelangkaan sehingga harga di pasar domestik menjadi naik,begitupun harga jual mie goreng indonesia salah satu eksportir minyak kelapa sawit terbesar apabila harga luar negeri lebih tinggi produsen ekspor barangnya luar indonesia terjadi kelangkaan harga pasar domestik menjadi naik,begitu harga jual mie goreng indonesia salah satu eksportir minyak kelapa sawit besar apabila harga luar negeri lebih tinggi produsen ekspor barang luar indonesia jadi langka harga pasar domestik jadi naik
65,1,Harga minyak dunia naik di indonesia ikut naik,harga minyak dunia naik di indonesia ikut naik,harga minyak dunia naik indonesia ikut naik,harga minyak dunia naik indonesia ikut naik
66,0,Ya iyalah! Ini disengaja Perampokan! Juni 2008 harga minyak per barel adalah $18704 tapi harga BBM turun Agustus 2022 harga minyak per barel adalah $8910 tapi harga BBM naik non subsidi semua naik Jadi minyak mentah turun 523% dari 2008 dan bensin naik 70%,ya iyalah ini disengaja perampokan juni  harga minyak per barel adalah  tapi harga bbm turun agustus  harga minyak per barel adalah  tapi harga bbm naik non subsidi semua naik jadi minyak mentah turun  dari  dan bensin naik ,iyalah disengaja perampokan juni harga minyak per barel harga bbm turun agustus harga minyak per barel harga bbm naik non subsidi semua naik minyak mentah turun bensin naik,iya sengaja ampo juni harga minyak per barel harga bbm turun agustus harga minyak per barel harga bbm naik non subsidi semua naik minyak mentah turun bensin naik
67,1,Harga BBM akan Naik Menhub: Tarif Angkutan Darat Tidak Naik Budi Karya Sumadi mengupayakan tarif angkutan darat tidak akan terdampak penaikan harga bahan bakar minyak (BBM),harga bbm akan naik menhub tarif angkutan darat tidak naik budi karya sumadi mengupayakan tarif angkutan darat tidak akan terdampak penaikan harga bahan bakar minyak bbm,harga bbm naik menhub tarif angkutan darat tidak naik budi karya sumadi mengupayakan tarif angkutan darat tidak terdampak penaikan harga bahan bakar minyak bbm,harga bbm naik menhub tarif angkut darat tidak naik budi karya sumadi upaya tarif angkut darat tidak dampak naik harga bahan bakar minyak bbm
68,1,negara kita uda terlalu banyak ngebakar uang padahal skrg ekonomi dunia secara umum emg lg ga baik + harga minyak mentah naik Sasaran subsidi jg banyak yg salah sasaran jd makin boros Kmaren d tiktok alphard pake pertalite malah dibela sm warga tiktok susah klo mindsetnya gt,negara kita uda terlalu banyak ngebakar uang padahal skrg ekonomi dunia secara umum emg lg ga baik  harga minyak mentah naik sasaran subsidi jg banyak yg salah sasaran jd makin boros kmaren d tiktok alphard pake pertalite malah dibela sm warga tiktok susah klo mindsetnya gt,negara sudah terlalu banyak ngebakar uang padahal sekarang ekonomi dunia umum memang tidak baik harga minyak mentah naik sasaran subsidi banyak salah sasaran makin boros kemarin tiktok alphard pakai pertalite malah dibela warga tiktok susah mindsetnya,negara sudah terlalu banyak ngebakar uang padahal sekarang ekonomi dunia umum memang tidak baik harga minyak mentah naik sasar subsidi banyak salah sasar makin boros kemarin tiktok alphard pakai pertalite malah bela warga tiktok susah mindsetnya
69,1,Ya gimana harga crude oilnya emang naik gila2 Naikin harga minyak disalahin tetep menjaga harga minyak yg bisa berefek ke hyper inflasi bakalan disalahin juga,ya gimana harga crude oilnya emang naik  naikin harga minyak disalahin tetep menjaga harga minyak yg bisa berefek ke hyper inflasi bakalan disalahin juga,harga crude oilnya memang naik naikin harga minyak disalahin tetap menjaga harga minyak berefek hyper inflasi bakalan disalahin,harga crude oilnya memang naik naikin harga minyak disalahin tetap jaga harga minyak efek hyper inflasi bakal disalahin
70,0,Buset dahh ngajarin pula masalah harga minyakcoba lo cek harga minyak dunia lg naik apa turun ogeb Klo lo sama moyangnya lo aja yg ngrasain naik sih gpp monyongbener ga masalah naiksanggup ga paduka yg mulia buat daya beli dan perekonomian naik 100x lipat jg?,buset dahh ngajarin pula masalah harga minyakcoba lo cek harga minyak dunia lg naik apa turun ogeb klo lo sama moyangnya lo aja yg ngrasain naik sih gpp monyongbener ga masalah naiksanggup ga paduka yg mulia buat daya beli dan perekonomian naik  lipat jg ,buset dah mengajari masalah harga minyakcoba lo cek harga minyak dunia naik turun ogeb lo moyangnya lo ngrasain naik sih enggak apa-apa monyongbener tidak masalah naiksanggup tidak paduka mulia daya beli perekonomian naik lipat,buset dah ajar masalah harga minyakcoba lo cek harga minyak dunia naik turun ogeb lo moyang lo ngrasain naik sih enggak apa monyongbener tidak masalah naiksanggup tidak paduka mulia daya beli ekonomi naik lipat
71,1,Pak Pras dari penjelasan bpk Pertamax murni mekanisme pasar yg dlm pemahaman sy kemungkinan akan ttp di 12500 dan menjadi tdk masuk akal jk naik pd saat minyak dunia turun? Bener gt ga pak? kecuali Pertamina ada intention naikin profit agar lbh besar lg,pak pras dari penjelasan bpk pertamax murni mekanisme pasar yg dlm pemahaman sy kemungkinan akan ttp di  dan menjadi tdk masuk akal jk naik pd saat minyak dunia turun  bener gt ga pak  kecuali pertamina ada intention naikin profit agar lbh besar lg,pak pras penjelasan bpk pertamax murni mekanisme pasar pemahaman kemungkinan tetap menjadi tidak masuk akal jk naik minyak dunia turun benar tidak pak pertamina intention naikin profit lebih besar,pak pras jelas bpk pertamax murni mekanisme pasar paham mungkin tetap jadi tidak masuk akal jk naik minyak dunia turun benar tidak pak pertamina intention naikin profit lebih besar
72,0,#2024 Gantian Ganti semuanya yg bikin rakyat sengsara tambah menderita krn kebijakan2 yg selalu membuat rakyat sengsara BPJS sembako minyak goreng gas listrik bbm telor semua naik ngga ada yg turun kecuali UMR , gantian ganti semuanya yg bikin rakyat sengsara tambah menderita krn  yg selalu membuat rakyat sengsara bpjs sembako minyak goreng gas listrik bbm telor semua naik ngga ada yg turun kecuali umr ,gantian ganti semuanya rakyat sengsara tambah menderita selalu membuat rakyat sengsara bpjs sembako minyak goreng gas listrik bbm telor semua naik tidak turun umr,ganti ganti semua rakyat sengsara tambah derita selalu buat rakyat sengsara bpjs sembako minyak goreng gas listrik bbm telor semua naik tidak turun umr
73,1,Kok nggak dijelaskan naik sampai 9x lipat itu karena apa? Kalau alasannya karena fluktuasi harga minyak mentah dunia apa iya sampai segitu besar? Apa iya semua kendaraan di Indonesia pakai Pertalite dan Solar?,kok nggak dijelaskan naik sampai  lipat itu karena apa  kalau alasannya karena fluktuasi harga minyak mentah dunia apa iya sampai segitu besar  apa iya semua kendaraan di indonesia pakai pertalite dan solar ,kok tidak dijelaskan naik lipat alasannya fluktuasi harga minyak mentah dunia iya segitu besar iya semua kendaraan indonesia pakai pertalite solar,kok tidak jelas naik lipat alas fluktuasi harga minyak mentah dunia iya segitu besar iya semua kendara indonesia pakai pertalite solar
74,1,Ga akan naik harusnya bahkan bisa turun Kan harga minyak dunia lagi turun ini pertalite yg dikurangin kan subsidinya,ga akan naik harusnya bahkan bisa turun kan harga minyak dunia lagi turun ini pertalite yg dikurangin kan subsidinya,tidak naik harusnya bahkan turun kan harga minyak dunia turun pertalite dikurangin kan subsidinya,tidak naik harus bahkan turun kan harga minyak dunia turun pertalite rangin kan subsidi
